project_id,latitude,longitude,utm_x,utm_y,cnn_split
MH-001,21.157077,78.930517,285112.1251000118,2340933.0451139994,buffer_excluded
MH-001,21.157077,78.930787,285140.17003266804,2340932.6793716177,buffer_excluded
MH-001,21.157077,78.931056,285168.1110916701,2340932.3150313813,buffer_excluded
MH-001,21.157077,78.931326,285196.15601723234,2340931.9493844407,buffer_excluded
MH-001,21.157077,78.931595,285224.09706916625,2340931.5851392914,buffer_excluded
MH-001,21.157077,78.932134,285280.0830325067,2340930.8554377295,buffer_excluded
MH-001,21.157077,78.932404,285308.12794388644,2340930.489981671,buffer_excluded
MH-001,21.157077,78.932673,285336.0689816923,2340930.1259266967,buffer_excluded
MH-001,21.157077,78.933212,285392.0549167297,2340929.39660619,buffer_excluded
MH-001,21.157077,78.933482,285420.09981393436,2340929.031341012,buffer_excluded
MH-001,21.156807,78.918121,283824.1549907811,2340919.9913543155,buffer_excluded
MH-001,21.156807,78.91839,283852.09626715555,2340919.6247833697,buffer_excluded
MH-001,21.156807,78.91866,283880.14141087653,2340919.256897429,buffer_excluded
MH-001,21.156807,78.918929,283908.08268013946,2340918.8904215726,buffer_excluded
MH-001,21.156807,78.919199,283936.1278167247,2340918.5226310743,buffer_excluded
MH-001,21.156807,78.919468,283964.0690788793,2340918.156250308,buffer_excluded
MH-001,21.156807,78.920277,284048.10058569955,2340917.054669963,buffer_excluded
MH-001,21.156807,78.920546,284076.04183364304,2340916.6884793756,buffer_excluded
MH-001,21.156807,78.920816,284104.0869488336,2340916.3209752063,buffer_excluded
MH-001,21.156807,78.921085,284132.02818967425,2340915.9548797077,buffer_excluded
MH-001,21.156807,78.921355,284160.0732977351,2340915.5874709804,buffer_excluded
MH-001,21.156807,78.921624,284188.0145314748,2340915.2214705707,buffer_excluded
MH-001,21.156807,78.921894,284216.0596324093,2340914.854157286,buffer_excluded
MH-001,21.156807,78.922163,284244.0008590511,2340914.4882519655,buffer_excluded
MH-001,21.156807,78.922433,284272.0459528611,2340914.1210341235,buffer_excluded
MH-001,21.156807,78.922702,284299.9871724043,2340913.755223891,buffer_excluded
MH-001,21.156807,78.922972,284328.0322590914,2340913.388101491,buffer_excluded
MH-001,21.156807,78.923241,284355.9734715406,2340913.022386348,buffer_excluded
MH-001,21.156807,78.92351,284383.914680448,2340912.656718661,buffer_excluded
MH-001,21.156807,78.924049,284439.90095827566,2340911.9241667367,buffer_excluded
MH-001,21.156807,78.924319,284467.94602717063,2340911.5572828525,buffer_excluded
MH-001,21.156807,78.924588,284495.88722189586,2340911.1918053417,buffer_excluded
MH-001,21.156807,78.924858,284523.9322836745,2340910.8250168995,buffer_excluded
MH-001,21.156807,78.925127,284551.8734713106,2340910.4596344773,buffer_excluded
MH-001,21.156807,78.925397,284579.91852597496,2340910.092941476,buffer_excluded
MH-001,21.156807,78.926205,284663.8459275366,2340908.995864336,buffer_excluded
MH-001,21.156807,78.926475,284691.8909679777,2340908.6293622176,buffer_excluded
MH-001,21.156807,78.930248,285083.7940681274,2340903.5128364563,buffer_excluded
MH-001,21.156807,78.930517,285111.7351849736,2340903.1484049074,buffer_excluded
MH-001,21.156807,78.930787,285139.7801685954,2340902.782666314,buffer_excluded
MH-001,21.156807,78.931056,285167.7212783742,2340902.418329852,buffer_excluded
MH-001,21.156807,78.931326,285195.7662549019,2340902.052686699,buffer_excluded
MH-001,21.156807,78.931595,285223.70735761255,2340901.688445323,buffer_excluded
MH-001,21.156807,78.932134,285279.6934226949,2340900.958751321,buffer_excluded
MH-001,21.156807,78.932404,285307.73838504,2340900.593299047,buffer_excluded
MH-001,21.156807,78.932673,285335.67947362247,2340900.2292478443,buffer_excluded
MH-001,21.156807,78.932943,285363.724428879,2340899.8638910106,buffer_excluded
MH-001,21.156807,78.933212,285391.66551040136,2340899.499934893,buffer_excluded
MH-001,21.156807,78.933482,285419.7104585712,2340899.1346734986,buffer_excluded
MH-001,21.156538,78.918121,283823.76419337525,2340890.205200766,buffer_excluded
MH-001,21.156538,78.91839,283851.7055203394,2340889.838633604,buffer_excluded
MH-001,21.156538,78.91866,283879.7507148382,2340889.4707514597,buffer_excluded
MH-001,21.156538,78.918929,283907.6920346908,2340889.104279386,buffer_excluded
MH-001,21.156538,78.919199,283935.7372220539,2340888.7364926836,buffer_excluded
MH-001,21.156538,78.919738,283991.72371502715,2340888.002424438,buffer_excluded
MH-001,21.156538,78.920007,284019.6650206662,2340887.6361425417,buffer_excluded
MH-001,21.156538,78.920277,284047.71019376314,2340887.2685467233,buffer_excluded
MH-001,21.156538,78.920546,284075.65149229614,2340886.9023599145,buffer_excluded
MH-001,21.156538,78.920816,284103.69665826426,2340886.534859538,buffer_excluded
MH-001,21.156538,78.921085,284131.63794969424,2340886.168767818,buffer_excluded
MH-001,21.156538,78.921355,284159.6831085327,2340885.801362883,buffer_excluded
MH-001,21.156538,78.921624,284187.6243928617,2340885.4353662506,buffer_excluded
MH-001,21.156538,78.921894,284215.6695445736,2340885.068056757,buffer_excluded
MH-001,21.156538,78.922163,284243.6108218047,2340884.702155213,buffer_excluded
MH-001,21.156538,78.922433,284271.6559663919,2340884.3349411604,buffer_excluded
MH-001,21.156538,78.922702,284299.59723652434,2340883.9691347037,buffer_excluded
MH-001,21.156538,78.922972,284327.64237398864,2340883.6020160927,buffer_excluded
MH-001,21.156538,78.923241,284355.58363702695,2340883.236304724,buffer_excluded
MH-001,21.156538,78.92351,284383.52489652345,2340882.870640811,buffer_excluded
MH-001,21.156538,78.924049,284439.5112757173,2340882.1380964466,buffer_excluded
MH-001,21.156538,78.924319,284467.55639538926,2340881.771216349,buffer_excluded
MH-001,21.156538,78.924588,284495.49764070346,2340881.405742611,buffer_excluded
MH-001,21.156538,78.924858,284523.542753259,2340881.0389579544,buffer_excluded
MH-001,21.156538,78.925127,284551.4839914841,2340880.673579303,buffer_excluded
MH-001,21.156538,78.925397,284579.5290969253,2340880.3068900863,buffer_excluded
MH-001,21.156538,78.925666,284607.47032806306,2340879.9416065225,buffer_excluded
MH-001,21.156538,78.925936,284635.5154263902,2340879.5750127467,buffer_excluded
MH-001,21.156538,78.926475,284691.501741659,2340878.843325933,buffer_excluded
MH-001,21.156538,78.930248,285083.4055513631,2340873.7268529786,buffer_excluded
MH-001,21.156538,78.930517,285111.34671879746,2340873.3624251913,buffer_excluded
MH-001,21.156538,78.930787,285139.3917531954,2340872.996690373,buffer_excluded
MH-001,21.156538,78.931056,285167.3329135622,2340872.632357671,buffer_excluded
MH-001,21.156538,78.931326,285195.37794086605,2340872.2667182917,buffer_excluded
MH-001,21.156538,78.931595,285223.31909416453,2340871.902480675,buffer_excluded
MH-001,21.156538,78.931865,285251.3641143773,2340871.536936735,buffer_excluded
MH-001,21.156538,78.932134,285279.3052606109,2340871.1727942037,buffer_excluded
MH-001,21.156538,78.932404,285307.350273732,2340870.807345702,buffer_excluded
MH-001,21.156538,78.932673,285335.2914129021,2340870.443298256,buffer_excluded
MH-001,21.156538,78.932943,285363.3364189345,2340870.077945193,buffer_excluded
MH-001,21.156268,78.918121,283823.3719479692,2340860.308318848,buffer_excluded
MH-001,21.156268,78.91839,283851.31332571065,2340859.941755483,buffer_excluded
MH-001,21.156268,78.91866,283879.35857117537,2340859.5738771497,buffer_excluded
MH-001,21.156268,78.918929,283907.29994180525,2340859.207408872,buffer_excluded
MH-001,21.156268,78.919199,283935.34518013406,2340858.83962598,buffer_excluded
MH-001,21.156268,78.919468,283963.2865436554,2340858.4732527905,buffer_excluded
MH-001,21.156268,78.919738,283991.33177485026,2340858.1055653393,buffer_excluded
MH-001,21.156268,78.920007,284019.27313126635,2340857.739287237,buffer_excluded
MH-001,21.156268,78.920277,284047.31835532904,2340857.371695226,buffer_excluded
MH-001,21.156268,78.920546,284075.259704639,2340857.005512212,buffer_excluded
MH-001,21.156268,78.920816,284103.3049215727,2340856.6380156423,buffer_excluded
MH-001,21.156268,78.921085,284131.2462637795,2340856.2719277143,buffer_excluded
MH-001,21.156268,78.921355,284159.29147358367,2340855.9045265852,buffer_excluded
MH-001,21.156268,78.921624,284187.23280868935,2340855.5385337444,buffer_excluded
MH-001,21.156268,78.921894,284215.27801136684,2340855.171228056,buffer_excluded
MH-001,21.156268,78.922163,284243.2193393747,2340854.805330302,buffer_excluded
MH-001,21.156268,78.922433,284271.2645349272,2340854.438120054,buffer_excluded
MH-001,21.156268,78.922702,284299.2058558364,2340854.0723173874,buffer_excluded
MH-001,21.156268,78.922972,284327.2510442661,2340853.7052025795,buffer_excluded
MH-001,21.156268,78.923241,284355.19235808094,2340853.3394949986,buffer_excluded
MH-001,21.156268,78.92351,284383.1336683539,2340852.9738348736,buffer_excluded
MH-001,21.156268,78.92378,284411.17884610925,2340852.606863137,buffer_excluded
MH-001,21.156268,78.924319,284467.1653199267,2340851.874421802,buffer_excluded
MH-001,21.156268,78.924588,284495.1066160172,2340851.5089518493,buffer_excluded
MH-001,21.156268,78.924858,284523.1517795379,2340851.1421709917,buffer_excluded
MH-001,21.156268,78.925127,284551.09306853934,2340850.776796126,buffer_excluded
MH-001,21.156268,78.925397,284579.13822494546,2340850.4101107083,buffer_excluded
MH-001,21.156268,78.925666,284607.07950685953,2340850.044830928,buffer_excluded
MH-001,21.156268,78.925936,284635.12465615163,2340849.67824095,buffer_excluded
MH-001,21.156268,78.926205,284663.065930979,2340849.3130562557,buffer_excluded
MH-001,21.156268,78.926475,284691.1110731614,2340848.9465617165,buffer_excluded
MH-001,21.156268,78.930248,285083.0155950487,2340843.830141766,buffer_excluded
MH-001,21.156268,78.930517,285110.9568132587,2340843.4657177534,buffer_excluded
MH-001,21.156268,78.930787,285139.00189862086,2340843.099986724,buffer_excluded
MH-001,21.156268,78.931595,285222.9293921054,2340842.005788361,buffer_excluded
MH-001,21.156268,78.931865,285250.9744632823,2340841.640248208,buffer_excluded
MH-001,21.156268,78.932134,285278.91566029115,2340841.276109449,buffer_excluded
MH-001,21.156268,78.932673,285334.9019143219,2340840.546621059,buffer_excluded
MH-001,21.156268,78.932943,285362.9469713182,2340840.1812717803,buffer_excluded
MH-001,21.155999,78.91839,283850.9225884144,2340830.1556073623,buffer_excluded
MH-001,21.155999,78.91866,283878.9678846557,2340829.7877328256,buffer_excluded
MH-001,21.155999,78.918929,283906.9093058741,2340829.4212683304,buffer_excluded
MH-001,21.155999,78.919199,283934.9545949794,2340829.0534892348,buffer_excluded
MH-001,21.155999,78.919468,283962.8960090892,2340828.687119826,buffer_excluded
MH-001,21.155999,78.919738,283990.9412910604,2340828.31943617,buffer_excluded
MH-001,21.155999,78.920007,284018.8826980649,2340827.9531618482,buffer_excluded
MH-001,21.155999,78.920277,284046.9279729038,2340827.585573632,buffer_excluded
MH-001,21.155999,78.920546,284074.86937280203,2340827.2193943965,buffer_excluded
MH-001,21.155999,78.920816,284102.9146405121,2340826.8519016197,buffer_excluded
MH-001,21.155999,78.921085,284130.8560333072,2340826.4858174706,buffer_excluded
MH-001,21.155999,78.921355,284158.9012938873,2340826.118420134,buffer_excluded
MH-001,21.155999,78.921624,284186.8426795814,2340825.75243107,buffer_excluded
MH-001,21.155999,78.921894,284214.8879330348,2340825.385129173,buffer_excluded
MH-001,21.155999,78.922163,284242.82931163063,2340825.0192351956,buffer_excluded
MH-001,21.155999,78.922433,284270.8745579594,2340824.6520287376,buffer_excluded
MH-001,21.155999,78.922702,284298.8159294565,2340824.286229846,buffer_excluded
MH-001,21.155999,78.922972,284326.8611686624,2340823.919118827,buffer_excluded
MH-001,21.155999,78.923241,284354.8025330649,2340823.5534150214,buffer_excluded
MH-001,21.155999,78.92351,284382.74389392586,2340823.18775867,buffer_excluded
MH-001,21.155999,78.92378,284410.78912245715,2340822.820790721,buffer_excluded
MH-001,21.155999,78.924049,284438.7304762251,2340822.4552294556,buffer_excluded
MH-001,21.155999,78.924319,284466.77569763805,2340822.088356945,buffer_excluded
MH-001,21.155999,78.924588,284494.7170443163,2340821.722890765,buffer_excluded
MH-001,21.155999,78.924858,284522.7622586128,2340821.3561136937,buffer_excluded
MH-001,21.155999,78.925127,284550.70359820174,2340820.9907425987,buffer_excluded
MH-001,21.155999,78.925397,284578.74880538357,2340820.624060965,buffer_excluded
MH-001,21.155999,78.925666,284606.69013788516,2340820.258784955,buffer_excluded
MH-001,21.155999,78.925936,284634.73533795297,2340819.892198761,buffer_excluded
MH-001,21.155999,78.926475,284690.72185632575,2340819.1605270794,buffer_excluded
MH-001,21.155999,78.930248,285082.6270877499,2340814.0441599363,buffer_excluded
MH-001,21.155999,78.930787,285138.61349268386,2340813.3140124306,buffer_excluded
MH-001,21.155999,78.931056,285166.5547544131,2340812.949687263,buffer_excluded
MH-001,21.155999,78.931595,285222.54113811685,2340812.2198253614,buffer_excluded
MH-001,21.155999,78.931865,285250.5862600685,2340811.854288981,buffer_excluded
MH-001,21.155999,78.932134,285278.5275076641,2340811.4901539804,buffer_excluded
MH-001,21.155999,78.932404,285306.5726225238,2340811.1247130367,buffer_excluded
MH-001,21.155999,78.932673,285334.51386305597,2340810.7606731188,buffer_excluded
MH-001,21.155999,78.932943,285362.558970827,2340810.3953276114,buffer_excluded
MH-001,21.155999,78.933212,285390.500204299,2340810.0313827777,buffer_excluded
MH-001,21.155729,78.91839,283850.5304033408,2340800.258730892,buffer_excluded
MH-001,21.155729,78.91866,283878.5757505469,2340799.8908601664,buffer_excluded
MH-001,21.155729,78.918929,283906.51722254115,2340799.524399468,buffer_excluded
MH-001,21.155729,78.919199,283934.56256261107,2340799.1566241817,buffer_excluded
MH-001,21.155729,78.919468,283962.50402749673,2340798.790258569,buffer_excluded
MH-001,21.155729,78.919738,283990.54936043266,2340798.422578722,buffer_excluded
MH-001,21.155729,78.920007,284018.49081821274,2340798.056308195,buffer_excluded
MH-001,21.155729,78.920277,284046.5361440163,2340797.6887237863,buffer_excluded
MH-001,21.155729,78.920546,284074.47759469016,2340797.3225483447,buffer_excluded
MH-001,21.155729,78.921355,284158.5096684799,2340796.221585488,buffer_excluded
MH-001,21.155729,78.921624,284186.45110494946,2340795.855600216,buffer_excluded
MH-001,21.155729,78.921894,284214.4964093672,2340795.4883021237,buffer_excluded
MH-001,21.155729,78.922163,284242.43783873855,2340795.1224119375,buffer_excluded
MH-001,21.155729,78.922433,284270.48313603154,2340794.755209283,buffer_excluded
MH-001,21.155729,78.922702,284298.424558304,2340794.3894141815,buffer_excluded
MH-001,21.155729,78.922972,284326.4698484738,2340794.022306965,buffer_excluded
MH-001,21.155729,78.923241,284354.4112636519,2340793.656606948,buffer_excluded
MH-001,21.155729,78.92351,284382.352675288,2340793.2909543854,buffer_excluded
MH-001,21.155729,78.92378,284410.3979547834,2340792.9239902385,buffer_excluded
MH-001,21.155729,78.924049,284438.33935932664,2340792.5584327597,buffer_excluded
MH-001,21.155729,78.924319,284466.3846317035,2340792.19156405,buffer_excluded
MH-001,21.155729,78.924588,284494.3260291568,2340791.826101656,buffer_excluded
MH-001,21.155729,78.924858,284522.3712944172,2340791.4593283846,buffer_excluded
MH-001,21.155729,78.925127,284550.31268478115,2340791.0939610745,buffer_excluded
MH-001,21.155729,78.925397,284578.3579429268,2340790.7272832403,buffer_excluded
MH-001,21.155729,78.925666,284606.2993262034,2340790.362011014,buffer_excluded
MH-001,21.155729,78.925936,284634.34457723494,2340789.995428617,buffer_excluded
MH-001,21.155729,78.926475,284690.3311973463,2340789.2637645155,buffer_excluded
MH-001,21.155729,78.930248,285082.23714093637,2340784.1474503772,buffer_excluded
MH-001,21.155729,78.930517,285110.17846050765,2340783.783033902,buffer_excluded
MH-001,21.155729,78.930787,285138.22364760784,2340783.4173104353,buffer_excluded
MH-001,21.155729,78.931056,285166.16496011126,2340783.052989043,buffer_excluded
MH-001,21.155729,78.931326,285194.2101401171,2340782.6873610127,buffer_excluded
MH-001,21.155729,78.931595,285222.1514455521,2340782.323134702,buffer_excluded
MH-001,21.155729,78.931865,285250.19661846675,2340781.9576021084,buffer_excluded
MH-001,21.155729,78.932134,285278.1379168364,2340781.5934708808,buffer_excluded
MH-001,21.155729,78.932673,285334.1243739653,2340780.8639975763,buffer_excluded
MH-001,21.155729,78.932943,285362.16953269904,2340780.4986558543,buffer_excluded
MH-001,21.155729,78.933212,285390.110816945,2340780.13471479,buffer_excluded
MH-001,21.15546,78.91866,283878.1850735459,2340770.104717488,buffer_excluded
MH-001,21.15546,78.918929,283906.1265961274,2340769.7382605723,buffer_excluded
MH-001,21.15546,78.919199,283934.17198697256,2340769.370489082,buffer_excluded
MH-001,21.15546,78.919468,283962.1135024454,2340769.0041272505,buffer_excluded
MH-001,21.15546,78.919738,283990.1588861564,2340768.6364511983,buffer_excluded
MH-001,21.15546,78.920007,284018.10039452376,2340768.2701844517,buffer_excluded
MH-001,21.15546,78.920546,284074.08727236337,2340767.5364321754,buffer_excluded
MH-001,21.15546,78.920816,284102.1326418129,2340767.168946999,buffer_excluded
MH-001,21.15546,78.921355,284158.11949829006,2340766.4354806817,buffer_excluded
MH-001,21.15546,78.921624,284186.06098534644,2340766.069499188,buffer_excluded
MH-001,21.15546,78.921894,284214.10634053906,2340765.702204887,buffer_excluded
MH-001,21.15546,78.922163,284242.0478204974,2340765.336318477,buffer_excluded
MH-001,21.15546,78.922433,284270.0931685651,2340764.9691196126,buffer_excluded
MH-001,21.15546,78.922702,284298.0346414242,2340764.6033282867,buffer_excluded
MH-001,21.15546,78.922972,284326.07998236886,2340764.23622486,buffer_excluded
MH-001,21.15546,78.923241,284354.02144813363,2340763.8705286174,buffer_excluded
MH-001,21.15546,78.92351,284381.96291035635,2340763.504879828,buffer_excluded
MH-001,21.15546,78.92378,284410.0082406263,2340763.1379194693,buffer_excluded
MH-001,21.15546,78.924049,284437.94969575596,2340762.7723657633,buffer_excluded
MH-001,21.15546,78.924319,284465.9950189075,2340762.4055008404,buffer_excluded
MH-001,21.15546,78.924588,284493.9364669473,2340762.0400422183,buffer_excluded
MH-001,21.15546,78.924858,284521.9817829821,2340761.6732727326,buffer_excluded
MH-001,21.15546,78.925127,284549.92322393274,2340761.3079091934,buffer_excluded
MH-001,21.15546,78.925397,284577.9685328527,2340760.941235144,buffer_excluded
MH-001,21.15546,78.925666,284605.9099667157,2340760.5759666883,buffer_excluded
MH-001,21.15546,78.926205,284661.89669529744,2340759.8442147025,buffer_excluded
MH-001,21.15546,78.926475,284689.9419899935,2340759.477731526,buffer_excluded
MH-001,21.15546,78.930248,285081.84864310303,2340754.361470196,buffer_excluded
MH-001,21.15546,78.930517,285109.79001326003,2340753.997057481,buffer_excluded
MH-001,21.15546,78.930787,285137.8352511339,2340753.6313377903,buffer_excluded
MH-001,21.15546,78.931056,285165.7766142229,2340753.2670201575,buffer_excluded
MH-001,21.15546,78.931595,285221.763201023,2340752.5371733503,buffer_excluded
MH-001,21.15546,78.931865,285249.80842471117,2340752.17164453,buffer_excluded
MH-001,21.15546,78.932134,285277.74977366626,2340751.8075170605,buffer_excluded
MH-001,21.15546,78.932404,285305.79499026237,2340751.4420836736,buffer_excluded
MH-001,21.15546,78.932673,285333.7363321538,2340751.0780512854,buffer_excluded
MH-001,21.15546,78.932943,285361.7815416612,2340750.7127133342,buffer_excluded
MH-001,21.15546,78.933212,285389.72287649225,2340750.3487760266,buffer_excluded
MH-001,21.15546,78.933482,285417.7680789125,2340749.9835335095,buffer_excluded
MH-001,21.15519,78.91866,283877.79294899106,2340740.2078464814,buffer_excluded
MH-001,21.15519,78.918929,283905.7345223472,2340739.841393362,buffer_excluded
MH-001,21.15519,78.919199,283933.7799641558,2340739.473625682,buffer_excluded
MH-001,21.15519,78.919468,283961.72153040324,2340739.107267646,buffer_excluded
MH-001,21.15519,78.919738,283989.7669650777,2340738.739595403,buffer_excluded
MH-001,21.15519,78.920007,284017.7085242196,2340738.373332451,buffer_excluded
MH-001,21.15519,78.920277,284045.7539517615,2340738.0057556448,buffer_excluded
MH-001,21.15519,78.920546,284073.6955037968,2340737.639587776,buffer_excluded
MH-001,21.15519,78.920816,284101.7409242095,2340737.2721064067,buffer_excluded
MH-001,21.15519,78.921355,284157.72788242425,2340736.538647689,buffer_excluded
MH-001,21.15519,78.921624,284185.669420255,2340736.1726699863,buffer_excluded
MH-001,21.15519,78.921894,284213.71482641064,2340735.8053794904,buffer_excluded
MH-001,21.15519,78.922163,284241.6563571431,2340735.439496871,buffer_excluded
MH-001,21.15519,78.922433,284269.70175617374,2340735.0723018115,buffer_excluded
MH-001,21.15519,78.922702,284297.6432798072,2340734.706514275,buffer_excluded
MH-001,21.15519,78.922972,284325.6886717146,2340734.3394146515,buffer_excluded
MH-001,21.15519,78.923241,284353.6301882536,2340733.9737221976,buffer_excluded
MH-001,21.15519,78.92351,284381.57170125033,2340733.608077197,buffer_excluded
MH-001,21.15519,78.92378,284409.61708248314,2340733.2411206393,buffer_excluded
MH-001,21.15519,78.924049,284437.55858838675,2340732.875570721,buffer_excluded
MH-001,21.15519,78.924319,284465.6039625009,2340732.508709599,buffer_excluded
MH-001,21.15519,78.924588,284493.54546131473,2340732.143254763,buffer_excluded
MH-001,21.15519,78.924858,284521.5908283122,2340731.7764890767,buffer_excluded
MH-001,21.15519,78.925127,284549.53232003644,2340731.4111293224,buffer_excluded
MH-001,21.15519,78.925397,284577.5776799192,2340731.0444590724,buffer_excluded
MH-001,21.15519,78.925666,284605.5191645559,2340730.679194401,buffer_excluded
MH-001,21.15519,78.926205,284661.5059948738,2340729.947449996,buffer_excluded
MH-001,21.15519,78.926475,284689.5513405322,2340729.580970616,buffer_excluded
MH-001,21.15519,78.930248,285081.45870579046,2340724.464762292,buffer_excluded
MH-001,21.15519,78.930517,285109.4001267204,2340724.1003533523,buffer_excluded
MH-001,21.15519,78.931326,285193.43211115943,2340723.0047031245,buffer_excluded
MH-001,21.15519,78.931595,285221.37351795286,2340722.640484346,buffer_excluded
MH-001,21.15519,78.931865,285249.4187926026,2340722.2749593128,buffer_excluded
MH-001,21.15519,78.932134,285277.3601923307,2340721.910835615,buffer_excluded
MH-001,21.15519,78.932404,285305.4054598885,2340721.5454060147,buffer_excluded
MH-001,21.15519,78.932673,285333.3468525527,2340721.1813773983,buffer_excluded
MH-001,21.15519,78.932943,285361.3921130216,2340720.8160432316,buffer_excluded
MH-001,21.15519,78.933482,285417.37875200715,2340720.086870962,buffer_excluded
MH-001,21.154921,78.918929,283905.3439054509,2340710.055256111,buffer_excluded
MH-001,21.154921,78.919199,283933.38939803356,2340709.687492227,buffer_excluded
MH-001,21.154921,78.919468,283961.33101486694,2340709.3211379736,buffer_excluded
MH-001,21.154921,78.919738,283989.3765003153,2340708.953469525,buffer_excluded
MH-001,21.154921,78.920007,284017.31811004295,2340708.5872103535,buffer_excluded
MH-001,21.154921,78.920546,284073.30519097997,2340707.8534732526,buffer_excluded
MH-001,21.154921,78.921085,284129.29225768434,2340707.1199266696,buffer_excluded
MH-001,21.154921,78.921355,284157.3377217407,2340706.7525445293,buffer_excluded
MH-001,21.154921,78.921624,284185.27931015706,2340706.386570604,buffer_excluded
MH-001,21.154921,78.921894,284213.32476708654,2340706.0192838996,buffer_excluded
MH-001,21.154921,78.922163,284241.26634840446,2340705.6534050563,buffer_excluded
MH-001,21.154921,78.922433,284269.31179820874,2340705.2862137877,buffer_excluded
MH-001,21.154921,78.922702,284297.25337242766,2340704.9204300265,buffer_excluded
MH-001,21.154921,78.922972,284325.2988151087,2340704.553334192,buffer_excluded
MH-001,21.154921,78.923241,284353.24038223294,2340704.1876455126,buffer_excluded
MH-001,21.154921,78.92351,284381.1819458151,2340703.822004286,buffer_excluded
MH-001,21.154921,78.92378,284409.2273778212,2340703.4550515157,buffer_excluded
MH-001,21.154921,78.924049,284437.1689343102,2340703.089505371,buffer_excluded
MH-001,21.154921,78.924319,284465.2143591979,2340702.7226480357,buffer_excluded
MH-001,21.154921,78.924588,284493.1559085969,2340702.357196972,buffer_excluded
MH-001,21.154921,78.924858,284521.2013263676,2340701.9904350718,buffer_excluded
MH-001,21.154921,78.925127,284549.14286867704,2340701.6250790893,buffer_excluded
MH-001,21.154921,78.925397,284577.1882793329,2340701.258412624,buffer_excluded
MH-001,21.154921,78.925666,284605.1298145547,2340700.893151722,buffer_excluded
MH-001,21.154921,78.926205,284661.11674623075,2340700.161414871,buffer_excluded
MH-001,21.154921,78.926475,284689.1621426622,2340699.7949392735,buffer_excluded
MH-001,21.154921,78.930517,285109.01168893726,2340694.3143785805,buffer_excluded
MH-001,21.154921,78.930787,285137.05702854536,2340693.948666454,buffer_excluded
MH-001,21.154921,78.931056,285164.9984929919,2340693.584356356,buffer_excluded
MH-001,21.154921,78.931326,285193.0438255054,2340693.2187396614,buffer_excluded
MH-001,21.154921,78.931595,285220.98528288316,2340692.8545246436,buffer_excluded
MH-001,21.154921,78.931865,285249.0306083053,2340692.4890033826,buffer_excluded
MH-001,21.154921,78.932134,285276.9720586176,2340692.1248834436,buffer_excluded
MH-001,21.154921,78.932404,285305.01737694745,2340691.759457615,buffer_excluded
MH-001,21.154921,78.932673,285332.958820196,2340691.395432756,buffer_excluded
MH-001,21.154921,78.937255,285808.8976583017,2340685.20211872,buffer_excluded
MH-001,21.154921,78.937524,285836.8390380598,2340684.838949568,buffer_excluded
MH-001,21.154921,78.937794,285864.8842855827,2340684.474478061,buffer_excluded
MH-001,21.154651,78.918929,283904.95184122364,2340680.1583905504,buffer_excluded
MH-001,21.154651,78.919199,283932.99738476845,2340679.7906304775,buffer_excluded
MH-001,21.154651,78.919468,283960.93905237515,2340679.4242800185,buffer_excluded
MH-001,21.154651,78.919738,283988.9845887856,2340679.0566153796,buffer_excluded
MH-001,21.154651,78.920007,284016.9262492866,2340678.690360003,buffer_excluded
MH-001,21.154651,78.920277,284044.9717785645,2340678.322790799,buffer_excluded
MH-001,21.154651,78.920546,284072.9134319589,2340677.9566305033,buffer_excluded
MH-001,21.154651,78.920816,284100.95895410737,2340677.589156735,buffer_excluded
MH-001,21.154651,78.921085,284128.90060039837,2340677.223091521,buffer_excluded
MH-001,21.154651,78.921355,284156.9461154166,2340676.855713187,buffer_excluded
MH-001,21.154651,78.921624,284184.8877546061,2340676.4897430534,buffer_excluded
MH-001,21.154651,78.921894,284212.9332624972,2340676.122460154,buffer_excluded
MH-001,21.154651,78.922163,284240.87489458825,2340675.7565851016,buffer_excluded
MH-001,21.154651,78.922433,284268.92039535416,2340675.389397637,buffer_excluded
MH-001,21.154651,78.922702,284296.8620203461,2340675.0236176653,buffer_excluded
MH-001,21.154651,78.922972,284324.90751398867,2340674.656525634,buffer_excluded
MH-001,21.154651,78.923241,284352.8491318858,2340674.290840744,buffer_excluded
MH-001,21.154651,78.92351,284380.79074624076,2340673.9252033057,buffer_excluded
MH-001,21.154651,78.92378,284408.83622920857,2340673.5582543374,buffer_excluded
MH-001,21.154651,78.924049,284436.7778364703,2340673.1927119796,buffer_excluded
MH-001,21.154651,78.924319,284464.82331231935,2340672.8258584454,buffer_excluded
MH-001,21.154651,78.924588,284492.764912491,2340672.4604111677,buffer_excluded
MH-001,21.154651,78.924858,284520.81038122316,2340672.0936530675,buffer_excluded
MH-001,21.154651,78.925127,284548.75197430525,2340671.7283008704,buffer_excluded
MH-001,21.154651,78.925397,284576.7974359224,2340671.361638203,buffer_excluded
MH-001,21.154651,78.926205,284660.7260553265,2340670.2646518163,buffer_excluded
MH-001,21.154651,78.926475,284688.77150271914,2340669.8981800154,buffer_excluded
MH-001,21.154651,78.930248,285080.6802896109,2340664.7820775067,buffer_excluded
MH-001,21.154651,78.930517,285108.62181189714,2340664.417676104,buffer_excluded
MH-001,21.154651,78.930787,285136.66720246593,2340664.051967766,buffer_excluded
MH-001,21.154651,78.931056,285164.60871768417,2340663.6876614424,buffer_excluded
