project_id,transition,row,col,delta_NDVI,delta_NDWI,delta_NDBI,veg_loss_signal,builtup_signal,water_signal,signal_count,candidate_category,f6_class_name,f6_dynamic_world_class
MH-001,2023->2024,22,39,-0.1545,0.1078,0.2118,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,22,40,-0.1744,0.1166,0.2132,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,22,41,-0.1682,0.1160,0.1930,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,23,12,-0.0676,0.0713,0.1250,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,23,13,-0.0603,0.0758,0.1284,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,23,14,-0.0383,0.0672,0.0988,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,23,15,-0.0395,0.0476,0.0813,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,23,16,-0.0615,0.0583,0.0919,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,23,17,-0.0422,0.0513,0.0671,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,23,38,-0.0728,0.0625,0.1056,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,23,39,-0.0962,0.0690,0.1282,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,23,40,-0.1033,0.0747,0.1377,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,23,41,-0.1239,0.0845,0.1403,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,24,12,-0.0770,0.0746,0.1156,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,24,13,-0.0539,0.0692,0.1149,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,14,-0.0395,0.0705,0.0931,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,15,-0.0379,0.0603,0.0898,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,16,-0.0581,0.0707,0.1006,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,17,-0.0577,0.0601,0.0887,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,37,-0.0564,0.0527,0.0986,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,24,40,-0.0620,0.0519,0.0777,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,12,-0.0560,0.0776,0.1275,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,13,-0.0380,0.0682,0.0927,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,14,-0.0237,0.0566,0.0688,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,15,-0.0367,0.0680,0.0815,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,16,-0.0660,0.0923,0.1251,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,25,17,-0.0319,0.0639,0.0836,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,25,37,-0.0667,0.0404,0.1313,True,True,False,2,2,vegetation,crops
MH-001,2023->2024,26,13,-0.0428,0.0651,0.0879,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,26,14,-0.0428,0.0517,0.0641,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,26,16,-0.0597,0.0552,0.0658,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,26,17,-0.0379,0.0523,0.0553,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,27,14,-0.0278,0.0525,0.0492,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,29,16,-0.0836,0.0923,0.0171,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,29,17,-0.0716,0.0750,0.0260,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,31,55,-0.0651,0.0517,0.0736,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,32,55,-0.0824,0.0779,0.0629,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,33,55,-0.0751,0.0687,0.0503,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,34,56,-0.0534,0.0474,0.0565,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,36,32,-0.0522,0.0658,0.0486,False,True,True,2,2,vegetation,trees
MH-001,2023->2024,38,25,-0.0569,0.0528,0.0691,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,39,25,-0.0538,0.0543,0.0753,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,39,26,-0.0520,0.0493,0.0758,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,39,28,-0.0430,0.0515,0.0557,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,45,22,-0.0246,0.0491,0.0575,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,48,21,-0.0196,0.0490,0.0507,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,50,16,-0.0109,0.0534,0.0527,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,51,60,-0.0458,0.0537,0.0674,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,51,61,-0.0283,0.0470,0.0699,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,52,18,-0.0237,0.0506,0.0532,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,52,19,-0.0215,0.0466,0.0496,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,53,20,-0.0282,0.0499,0.0570,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,55,17,0.0026,0.0487,0.0499,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,56,16,-0.0014,0.0470,0.0563,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,56,17,-0.0108,0.0494,0.0551,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,56,18,-0.0178,0.0464,0.0495,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,58,29,-0.0624,0.0549,0.0487,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,58,36,-0.0280,0.0486,0.0517,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,61,9,-0.0239,0.0472,0.0643,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,62,41,-0.0090,0.0516,0.0537,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,65,33,-0.0688,0.0392,0.0805,True,True,False,2,2,unknown,unknown
MH-001,2023->2024,65,34,-0.0774,0.0410,0.0702,True,True,False,2,2,unknown,unknown
MH-001,2023->2024,66,31,0.0345,-0.0824,0.0905,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,67,28,0.1193,-0.2522,0.1001,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,67,29,0.0172,-0.1746,0.2155,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,67,30,0.1312,-0.3019,0.1211,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,67,31,0.2253,-0.3869,0.0568,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,67,67,-0.0818,0.0752,0.0017,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,68,31,0.2886,-0.4795,0.0819,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,68,49,-0.0123,0.0490,0.0519,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,68,53,-0.0757,0.0907,-0.0609,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,68,67,-0.1346,0.1201,0.0338,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,68,68,-0.0820,0.0760,0.0471,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,69,37,0.0197,-0.0574,0.0728,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,69,49,-0.0061,0.0501,0.0591,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,69,51,-0.0643,0.0849,-0.0323,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,69,53,-0.0658,0.0800,-0.0636,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,69,62,-0.0609,0.0922,0.0578,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,72,38,0.2123,-0.3592,0.0489,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,72,61,-0.0629,0.0862,-0.0182,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,72,63,-0.0821,0.0942,-0.0195,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,73,39,-0.0628,0.0216,0.0777,True,True,False,2,2,unknown,unknown
MH-001,2023->2024,73,65,-0.0855,0.0975,-0.0258,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,79,56,-0.0414,0.0527,0.0668,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,79,57,-0.0613,0.0632,0.0613,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,79,58,-0.0642,0.0656,0.0513,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,80,21,-0.0676,0.0694,-0.0015,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,80,22,-0.0666,0.0672,0.0013,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,80,57,-0.0623,0.0714,0.0592,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,80,58,-0.0994,0.0968,0.1040,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,81,20,-0.0812,0.0871,-0.0027,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,81,21,-0.1056,0.0948,0.0093,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,81,22,-0.1115,0.1042,0.0023,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,81,23,-0.1083,0.1004,0.0077,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,81,24,-0.0862,0.0706,0.0009,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,81,58,-0.0736,0.0673,0.0610,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,82,21,-0.0795,0.0840,0.0170,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,82,22,-0.1284,0.1166,0.0139,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,82,23,-0.1234,0.1023,0.0058,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,82,24,-0.1084,0.0945,0.0166,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,83,21,-0.0765,0.0693,0.0036,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,83,22,-0.1242,0.1156,0.0090,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,83,23,-0.1099,0.0890,-0.0104,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,83,24,-0.0811,0.0611,-0.0314,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,84,22,-0.1159,0.1062,0.0104,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,84,23,-0.1145,0.0955,-0.0026,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,84,24,-0.0698,0.0610,-0.0299,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,85,22,-0.0815,0.0615,-0.0153,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,85,23,-0.1012,0.0724,-0.0064,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,86,22,-0.0650,0.0592,-0.0256,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,86,23,-0.0886,0.0697,-0.0263,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,87,22,-0.0944,0.0781,-0.0428,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,87,23,-0.0965,0.0757,-0.0467,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,87,24,-0.0714,0.0510,-0.0391,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,87,26,-0.0851,0.0621,-0.0292,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,87,27,-0.0782,0.0594,-0.0051,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,87,64,-0.0697,0.0618,0.0570,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,87,65,-0.0781,0.0603,0.0682,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,87,66,-0.0478,0.0512,0.0621,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,88,22,-0.1421,0.1218,-0.0296,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,88,23,-0.1238,0.1094,-0.0404,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,88,24,-0.0728,0.0575,-0.0319,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,88,26,-0.0742,0.0620,-0.0186,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,88,64,-0.0979,0.0895,0.0996,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,88,65,-0.0965,0.0907,0.0914,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,88,66,-0.0502,0.0580,0.0747,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,88,68,-0.0335,0.0541,0.0665,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,88,69,-0.0432,0.0609,0.0612,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,89,22,-0.0855,0.0824,-0.0410,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,89,23,-0.1220,0.1147,-0.0408,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,89,24,-0.1159,0.1125,-0.0334,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,89,25,-0.0879,0.0953,-0.0499,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,89,61,-0.0455,0.0683,0.1160,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,89,62,-0.0338,0.0537,0.0709,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,89,64,-0.0729,0.0759,0.0871,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,89,65,-0.0850,0.0858,0.0788,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,89,66,-0.0495,0.0583,0.0718,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,90,61,0.0001,0.0488,0.0888,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,91,27,-0.0922,0.1052,-0.0541,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,92,27,-0.0825,0.0799,-0.0344,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,101,44,-0.0688,0.0801,0.0067,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,101,45,-0.0699,0.0695,-0.0057,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,101,65,-0.0640,0.0501,0.0229,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,102,45,-0.0808,0.0871,-0.0006,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,102,63,-0.0488,0.0487,0.0530,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,103,45,-0.0905,0.0834,-0.0024,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,103,63,-0.0661,0.0525,0.0609,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,103,64,-0.0697,0.0504,0.0492,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,104,44,-0.0752,0.0702,-0.0334,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,104,45,-0.0941,0.0939,-0.0303,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,104,46,-0.0657,0.0798,-0.0206,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,104,64,-0.0693,0.0462,0.0581,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,104,77,-0.0802,0.0537,-0.0285,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,104,78,-0.0751,0.0714,-0.0379,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,105,44,-0.0760,0.0596,-0.0511,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,105,45,-0.0748,0.0784,-0.0406,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,105,46,-0.0773,0.0808,-0.0210,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,105,47,-0.0768,0.0834,-0.0160,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,109,24,-0.0652,0.0962,-0.0515,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,113,56,-0.0126,0.0514,0.0650,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,114,34,-0.0765,0.0387,0.1324,True,True,False,2,2,unknown,unknown
MH-001,2023->2024,114,56,-0.0182,0.0577,0.0627,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,116,86,-0.0745,0.0452,0.0486,True,True,False,2,2,unknown,unknown
MH-001,2023->2024,116,87,-0.0727,0.0546,0.0472,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,116,88,-0.0754,0.0754,0.0634,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,117,85,-0.0731,0.0509,0.0414,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,117,86,-0.0675,0.0478,0.0468,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,117,87,-0.0718,0.0537,0.0549,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,117,88,-0.0566,0.0609,0.0496,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,118,86,-0.0751,0.0582,0.0642,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,118,87,-0.0688,0.0602,0.0661,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,118,91,-0.0659,0.0679,0.0422,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,119,91,-0.0699,0.0671,0.0494,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,119,92,-0.0681,0.0693,0.0542,True,True,True,3,2,vegetation,trees
MH-001,2023->2024,120,92,-0.0514,0.0670,0.0508,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,127,56,-0.0227,0.0493,0.0648,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,129,44,-0.0431,0.0540,0.0554,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,129,45,-0.0510,0.0523,0.0588,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,129,46,-0.0446,0.0498,0.0759,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,130,43,-0.0396,0.0577,0.0536,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,130,44,-0.0655,0.0814,0.0522,True,True,True,3,2,vegetation,shrub_and_scrub
MH-001,2023->2024,130,45,-0.0691,0.0899,0.0397,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,131,42,-0.0957,0.1374,0.0488,True,True,True,3,2,vegetation,shrub_and_scrub
MH-001,2023->2024,131,43,-0.1140,0.1381,0.0490,True,True,True,3,2,vegetation,shrub_and_scrub
MH-001,2023->2024,131,44,-0.1116,0.1429,0.0426,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,131,45,-0.0674,0.1090,0.0199,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,132,42,-0.0805,0.1235,0.0165,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,132,43,-0.0879,0.1168,0.0152,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,132,44,-0.0763,0.1093,0.0179,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,133,44,-0.0644,0.1044,0.0223,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,133,45,-0.0769,0.1118,0.0307,True,False,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,133,46,-0.0664,0.0981,0.0336,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,134,66,-0.0791,0.0693,-0.0156,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,134,67,-0.0708,0.0582,-0.0231,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,134,68,-0.0997,0.0843,-0.0007,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,134,69,-0.0918,0.0749,0.0173,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,135,66,-0.0782,0.0860,0.0098,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,135,68,-0.0669,0.0728,-0.0015,True,False,True,2,2,vegetation,trees
MH-001,2023->2024,137,61,-0.0689,0.0532,0.0176,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,138,70,-0.0347,0.0694,0.0686,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,138,71,-0.0363,0.0845,0.0796,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,138,72,-0.0168,0.0635,0.0516,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,138,73,-0.0172,0.0552,0.0486,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,139,70,-0.0313,0.0730,0.0831,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,139,71,-0.0347,0.0864,0.0902,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,139,72,-0.0198,0.0750,0.0591,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,139,73,-0.0149,0.0756,0.0611,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,139,74,-0.0233,0.0653,0.0510,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,140,70,-0.0179,0.0638,0.0680,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,140,71,-0.0309,0.0802,0.0711,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,140,72,-0.0132,0.0673,0.0575,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,140,73,-0.0063,0.0718,0.0684,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,141,70,-0.0104,0.0500,0.0630,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,141,71,-0.0244,0.0648,0.0686,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,141,72,-0.0265,0.0714,0.0557,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,142,70,-0.0068,0.0546,0.0793,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,142,71,-0.0116,0.0577,0.0728,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,142,72,-0.0208,0.0717,0.0577,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,143,70,-0.0122,0.0530,0.0666,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,143,71,-0.0050,0.0499,0.0737,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,143,72,-0.0043,0.0469,0.0615,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,144,70,-0.0147,0.0489,0.0518,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,144,71,-0.0020,0.0481,0.0581,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,146,75,-0.0339,0.0516,0.0552,False,True,True,2,2,vegetation,shrub_and_scrub
MH-001,2023->2024,147,44,-0.0430,0.0465,0.0686,False,True,True,2,2,vegetation,crops
MH-001,2023->2024,147,75,-0.0436,0.0503,0.0531,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,148,43,-0.0704,0.0731,0.0541,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,148,44,-0.0820,0.0606,0.0965,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,148,75,-0.0810,0.0528,0.0318,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,148,76,-0.0914,0.0472,0.0517,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,149,44,-0.0826,0.0702,0.0675,True,True,True,3,2,vegetation,crops
MH-001,2023->2024,150,55,-0.0165,0.0637,0.0483,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,150,56,-0.0197,0.0724,0.0527,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,150,57,-0.0159,0.0695,0.0489,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,152,67,-0.0653,0.0659,0.0214,True,False,True,2,2,built_up,built
MH-001,2023->2024,158,80,-0.0653,0.0723,-0.0017,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,158,81,-0.0703,0.0837,0.0157,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,159,79,-0.0866,0.0910,-0.0065,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,159,80,-0.1039,0.1102,-0.0227,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,159,81,-0.0822,0.1055,0.0114,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,159,82,-0.0710,0.1029,0.0276,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,59,-0.0079,0.0464,0.0519,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,160,78,-0.0936,0.0951,0.0082,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,79,-0.1277,0.1323,-0.0173,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,80,-0.1137,0.1285,-0.0210,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,81,-0.0810,0.0980,0.0094,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,82,-0.0775,0.0996,0.0372,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,160,83,-0.0656,0.0845,0.0501,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,161,40,-0.0640,0.0606,-0.0016,True,False,True,2,2,built_up,built
MH-001,2023->2024,161,49,-0.0683,0.0750,0.0016,True,False,True,2,2,built_up,built
MH-001,2023->2024,161,78,-0.1113,0.1101,0.0080,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,161,79,-0.1471,0.1525,-0.0146,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,161,80,-0.1064,0.1236,-0.0126,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,161,81,-0.0903,0.1102,0.0088,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,161,82,-0.0902,0.1093,0.0342,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,161,83,-0.0731,0.0918,0.0556,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,162,49,-0.0775,0.0740,-0.0191,True,False,True,2,2,built_up,built
MH-001,2023->2024,162,73,-0.0641,0.0587,-0.0078,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,78,-0.0665,0.0677,-0.0021,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,79,-0.1078,0.1234,-0.0217,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,80,-0.1226,0.1536,-0.0260,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,81,-0.1126,0.1412,0.0121,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,82,-0.0949,0.1142,0.0376,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,162,83,-0.0673,0.0973,0.0497,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,163,45,-0.0426,0.0749,0.0547,False,True,True,2,2,built_up,built
MH-001,2023->2024,163,64,-0.0691,0.0502,0.0639,True,True,True,3,2,unknown,unknown
MH-001,2023->2024,163,70,-0.0802,0.0645,0.0141,True,False,True,2,2,built_up,built
MH-001,2023->2024,163,71,-0.0674,0.0611,0.0255,True,False,True,2,2,built_up,built
MH-001,2023->2024,163,79,-0.0914,0.1014,-0.0219,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,163,80,-0.0968,0.1128,-0.0093,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,163,81,-0.0847,0.0962,0.0260,True,False,True,2,2,unknown,unknown
MH-001,2023->2024,163,83,-0.0240,0.0734,0.0487,False,True,True,2,2,unknown,unknown
MH-001,2023->2024,164,40,-0.1060,0.1081,0.0407,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,164,41,-0.0797,0.0742,0.0405,True,False,True,2,2,vegetation,crops
MH-001,2023->2024,164,45,-0.0397,0.0619,0.0553,False,True,True,2,2,built_up,built
